pitcher_id,ti,ta,n,null_ti,null_ta,excess_ti,excess_ta,level
641329,0.6464313145111716,0.5849659235054941,743,0.6831892205920775,0.5692584708040562,-0.0367579060809059,0.01570745270143792,season_type
641386,0.6721451549608263,0.6564329345266773,104,0.7202956152052417,0.5490707915499256,-0.04815046024441538,0.10736214297675173,season_type
641401,0.7114096374480473,0.6406201178847254,578,0.6736127608688957,0.6215747964193159,0.03779687657915165,0.019045321465409493,season_type
641482,0.4416706794500421,0.5839944372574126,353,0.5364695691262643,0.5424593292927219,-0.09479888967622219,0.04153510796469073,season_type
641540,0.7556235143328222,0.620903005439944,227,0.6900638198564119,0.5884005985378554,0.0655596944764103,0.03250240690208861,season_type
641656,0.8239530620477857,0.5993704275172237,395,0.8109030687110821,0.5885623231141579,0.013049993336703647,0.010808104403065788,season_type
641672,0.9890691401613665,0.7143224551414852,331,0.9360567622663752,0.690058797904834,0.05301237789499125,0.024263657236651137,season_type
641745,0.9108142383856715,0.642678154618805,659,0.8887536121746615,0.6360771484966764,0.022060626211010015,0.00660100612212855,season_type
641755,0.8030481667918212,0.5850284941512476,824,0.6956834624310759,0.5737033509707387,0.1073647043607453,0.011325143180508923,season_type
641778,0.6518573804892721,0.604010919486272,1160,0.6476076800184353,0.5813717270216939,0.004249700470836837,0.022639192464578017,season_type
641793,0.8129796666676454,0.644925555256871,1802,0.7833008925085865,0.6249661363827296,0.02967877415905895,0.019959418874141432,season_type
641816,0.757512965857757,0.6619858591206872,814,0.7030311489408585,0.6228005770127071,0.05448181691689846,0.03918528210798011,season_type
641835,0.6974207652278954,0.550856705526112,195,0.6816969634351233,0.5437632512086552,0.015723801792772107,0.007093454317456782,season_type
641927,0.8048127460016976,0.7140553471150389,1229,0.7758151255026229,0.6767055226132809,0.028997620499074728,0.037349824501758055,season_type
641941,0.9175792732401321,0.6364698086304809,728,0.8603406549082837,0.6242897910300843,0.0572386183318484,0.012180017600396553,season_type
642016,0.1158148313083987,0.5499512454419747,140,0.3154536092393034,0.5170442969852636,-0.19963877793090468,0.03290694845671116,season_type
642048,0.7102656608507096,0.5925545528615407,54,0.6738462092637176,0.554281441387863,0.036419451586992,0.038273111473677734,season_type
642100,0.8579241043071603,0.655635895836189,575,0.8383477743955473,0.6373776697824379,0.019576329911612955,0.018258226053751048,season_type
642121,0.9389835095054112,0.7527343473574899,248,0.8729912536362634,0.7270670283192786,0.06599225586914781,0.02566731903821129,season_type
642152,0.8373631168577386,0.6601451977027775,566,0.7899961108028544,0.5995959773822884,0.0473670060548842,0.06054922032048904,season_type
642207,0.9638659650152654,0.753065867090129,794,0.9695803964779653,0.7302176554323357,-0.005714431462699898,0.02284821165779327,season_type
642216,0.600788226825234,0.5633753952764168,9,0.5344713479971839,0.4999880759783349,0.06631687882805015,0.06338731929808189,season_type
642232,0.5730506392175444,0.5908405993979114,669,0.5930121585354172,0.5800021629723344,-0.019961519317872822,0.010838436425577025,season_type
642239,0.6199779406383982,0.5579987305636929,156,0.6070876822617877,0.5314490208354262,0.012890258376610508,0.026549709728266646,season_type
642397,0.7301022052540186,0.5654419684607698,663,0.6395903739644297,0.5400895363765558,0.09051183128958884,0.025352432084214005,season_type
642528,0.6971392592586256,0.5962738050215811,274,0.7044395238963653,0.5639793582279579,-0.007300264637739695,0.032294446793623255,season_type
642547,0.8188422099731039,0.6512444930909435,1897,0.805924152587977,0.6279699938937465,0.012918057385126858,0.02327449919719693,season_type
642585,0.5210006627772105,0.5284778408850203,442,0.5513671902021864,0.5219765699817199,-0.03036652742497592,0.006501270903300327,season_type
642701,0.9047621279295558,0.5706076609894993,650,0.8163509714732349,0.5691977096154308,0.08841115645632092,0.0014099513740685188,season_type
642759,0.53722523351911,0.5277301350850073,22,0.5539669485000251,0.5643931270972476,-0.016741714980915146,-0.036662992012240325,season_type
643338,0.8106113550406734,0.6363036745442034,452,0.7909375531542564,0.5248264272110855,0.019673801886416986,0.11147724733311792,season_type
643361,0.6569635228358672,0.5447162998708063,112,0.5928946902155954,0.5142528343213617,0.06406883262027185,0.03046346554944457,season_type
643377,0.8534074164295731,0.6679157446916013,669,0.8021407031384702,0.6636146027934735,0.05126671329110288,0.004301141898127803,season_type
