pitcher_id,pitcher,n,intent_share,actual_share,designed_share,accidental_share,conversion,acc_given_actual
676534,Calvin Faucher,436.0,0.48394495412844035,0.3119266055045872,0.17889908256880735,0.13302752293577982,0.3696682464454976,0.4264705882352941
676664,JP Sears,993.0,0.1510574018126888,0.2406847935548842,0.07955689828801611,0.16112789526686808,0.5266666666666666,0.6694560669456067
676684,Will Vest,454.0,0.6189427312775331,0.4911894273127753,0.3920704845814978,0.09911894273127753,0.6334519572953736,0.20179372197309417
676917,Cade Cavalli,404.0,0.5099009900990099,0.38366336633663367,0.2524752475247525,0.1311881188118812,0.49514563106796117,0.3419354838709677
676961,Caleb Boushley,408.0,0.41911764705882354,0.35784313725490197,0.20098039215686275,0.1568627450980392,0.47953216374269003,0.4383561643835616
676962,Ben Brown,547.0,0.9012797074954296,0.5246800731261426,0.4990859232175503,0.025594149908592323,0.5537525354969574,0.04878048780487805
676974,Max Meyer,427.0,0.41451990632318503,0.3161592505854801,0.1451990632318501,0.17096018735362997,0.3502824858757062,0.5407407407407407
676979,Garrett Crochet,1329.0,0.6027088036117382,0.40857787810383744,0.2979683972911964,0.11060948081264109,0.4943820224719101,0.27071823204419887
677944,Slade Cecconi,878.0,0.3564920273348519,0.4054669703872437,0.1958997722095672,0.20956719817767655,0.549520766773163,0.5168539325842697
677952,Braxton Ashcraft,504.0,0.31746031746031744,0.33134920634920634,0.125,0.20634920634920634,0.39375,0.6227544910179641
677958,Kumar Rocker,600.0,0.3016666666666667,0.32166666666666666,0.14166666666666666,0.18,0.4696132596685083,0.5595854922279793
678024,Mike Vasil,735.0,0.2870748299319728,0.36054421768707484,0.1346938775510204,0.22585034013605443,0.46919431279620855,0.6264150943396226
678368,Valente Bellozo,610.0,0.38688524590163936,0.3262295081967213,0.1540983606557377,0.1721311475409836,0.3983050847457627,0.5276381909547738
678394,Brayan Bello,1297.0,0.2952968388589052,0.31225905936777176,0.16037008481110254,0.15188897455666925,0.5430809399477807,0.48641975308641977
678606,José A. Ferrer,411.0,0.49878345498783455,0.22627737226277372,0.1411192214111922,0.0851581508515815,0.28292682926829266,0.3763440860215054
678692,Ronny Henriquez,490.0,0.5938775510204082,0.45102040816326533,0.30612244897959184,0.14489795918367346,0.5154639175257731,0.3212669683257919
680573,Simeon Woods Richardson,794.0,0.3929471032745592,0.34760705289672544,0.17632241813602015,0.1712846347607053,0.44871794871794873,0.4927536231884058
680730,Mitchell Parker,908.0,0.21365638766519823,0.31387665198237885,0.1145374449339207,0.19933920704845814,0.5360824742268041,0.6350877192982456
680732,Sean Burke,1161.0,0.34108527131782945,0.4151593453919035,0.18776916451335057,0.22739018087855298,0.5505050505050505,0.5477178423236515
680736,Justin Wrobleski,477.0,0.5115303983228512,0.40041928721174,0.27672955974842767,0.12368972746331237,0.5409836065573771,0.3089005235602094
