pitcher_id,ti_1,ta_1,ti40_1,ta40_1,n_1,null_ti_1,excess_ti_1,null_ta_1,excess_ta_1,null_ti40_1,excess_ti40_1,null_ta40_1,excess_ta40_1,level_1,ti_2,ta_2,ti40_2,ta40_2,n_2,null_ti_2,excess_ti_2,null_ta_2,excess_ta_2,null_ti40_2,excess_ti40_2,null_ta40_2,excess_ta40_2,level_2
681867,0.7690117,0.68278575,1.5209528,1.4635825,48,0.7825047,-0.013493001,0.68269193,9.381771e-05,1.5716585,-0.05070567,1.3881058,0.075476766,game_type,0.8283866,0.77570975,1.4116064,1.4865701,50,0.80320585,0.025180757,0.6247326,0.15097713,1.4537908,-0.042184353,1.3297931,0.15677702,game_type
681869,0.688203,0.5003885,1.0722169,1.0973474,120,0.65810263,0.030100346,0.5334009,-0.03301239,1.0645976,0.0076192617,1.0730575,0.024289846,game_type,0.6769459,0.61681557,0.9901242,1.166201,147,0.6942036,-0.01725769,0.59995365,0.016861916,1.0245311,-0.0344069,1.1495824,0.01661861,game_type
681870,0.6522329,0.6310818,1.0821218,1.3176675,144,0.6053391,0.046893775,0.6209031,0.010178745,1.088676,-0.0065541267,1.2922119,0.025455594,game_type,0.6263952,0.65471697,1.0382922,1.2509553,156,0.64822257,-0.02182734,0.6021336,0.052583396,1.0940819,-0.05578971,1.224083,0.026872396,game_type
681882,0.75776213,0.5794109,0.8726058,1.1561743,55,0.7433962,0.0143659115,0.66340905,-0.08399814,0.9183167,-0.04571092,1.1947143,-0.038540006,game_type,0.5286155,0.53490263,0.7455023,1.1124341,63,0.64954084,-0.12092537,0.42974716,0.10515547,0.8708177,-0.12531543,0.9287562,0.18367797,game_type
681892,0.5385626,0.6059294,0.94746405,1.2161587,119,0.56417686,-0.025614262,0.59725595,0.0086734295,0.9661412,-0.018677175,1.227459,-0.011300206,game_type,0.5146896,0.51789755,0.94508326,1.1706266,185,0.5181032,-0.003413558,0.522328,-0.004430473,0.9705476,-0.025464356,1.167182,0.0034446716,game_type
681895,0.569569,0.54514265,0.6119494,0.9882803,79,0.6209497,-0.051380694,0.5809084,-0.035765767,0.6668308,-0.054881394,0.95188296,0.036397338,game_type,0.67875856,0.62201893,0.8642324,0.9410036,68,0.687332,-0.008573413,0.594548,0.027470946,0.8434189,0.020813525,0.9978994,-0.056895792,game_type
681911,1.0398868,0.58989,1.3630434,1.2408928,316,1.0293458,0.010541081,0.61077714,-0.020887136,1.3688486,-0.005805135,1.2701449,-0.029252172,game_type,1.0647702,0.64483464,1.5501863,1.2891738,307,1.0480114,0.0167588,0.64652884,-0.0016942024,1.5420785,0.008107781,1.2884465,0.0007272959,game_type
681916,0.7605651,0.5621707,1.2341375,1.1271539,32,0.80021346,-0.039648354,0.54275215,0.019418538,1.2924294,-0.058291912,1.1811682,-0.054014325,game_type,0.8877895,0.7019794,1.2137103,1.4967154,36,0.931243,-0.043453515,0.66890043,0.03307897,1.2854548,-0.07174444,1.3601722,0.13654327,game_type
681982,0.59091824,0.6528571,1.0519854,1.1510172,198,0.6098948,-0.01897657,0.5746523,0.07820481,1.0585389,-0.0065535307,1.0791248,0.07189238,game_type,0.5851235,0.56661403,0.9613491,1.0913352,252,0.6271393,-0.04201579,0.56875354,-0.0021395087,1.0036026,-0.042253494,1.0793823,0.011952877,game_type
682052,0.7790025,0.6388328,1.258663,1.2526053,627,0.7543975,0.024604976,0.6268994,0.011933386,1.2455437,0.01311934,1.2231387,0.029466629,game_type,0.8597889,0.65040666,1.266331,1.2742656,532,0.83400327,0.025785625,0.6564171,-0.006010413,1.2401433,0.026187658,1.2419392,0.03232646,game_type
682120,0.5762858,0.583781,0.82093954,1.0967171,162,0.58021903,-0.003933251,0.5101199,0.07366109,0.8580722,-0.03713268,1.0131205,0.08359659,game_type,0.46427217,0.5982138,0.68024683,1.1636287,172,0.5156153,-0.051343113,0.5922907,0.0059230924,0.77189934,-0.09165251,1.1306334,0.032995343,game_type
682171,0.6686439,0.72097284,1.0596893,1.3451681,61,0.64575773,0.022886157,0.611033,0.10993981,1.0360894,0.023599863,1.2375644,0.10760367,game_type,0.6096782,0.5848309,0.9993159,1.1907747,46,0.64367545,-0.033997238,0.5339822,0.050848663,1.073332,-0.074016035,1.1851937,0.0055810213,game_type
682243,0.7443792,0.65158623,1.0543401,1.2625546,450,0.7195628,0.024816394,0.61698085,0.034605384,1.0789756,-0.024635434,1.2342653,0.028289318,game_type,0.7469452,0.67013466,1.1075068,1.2300074,537,0.75399953,-0.007054329,0.648163,0.021971643,1.1440004,-0.03649366,1.2252417,0.004765749,game_type
682254,0.90528786,0.5920099,1.3765956,1.2720618,280,0.8761016,0.029186249,0.56617016,0.025839746,1.3886664,-0.012070775,1.232472,0.039589882,game_type,0.932041,0.5192716,1.2941433,1.141011,234,0.9238311,0.008209884,0.5687423,-0.049470663,1.2951294,-0.0009860992,1.2135903,-0.072579265,game_type
682274,0.7488361,0.58521265,1.394521,1.2309566,61,0.79267275,-0.043836653,0.55952764,0.025685012,1.430965,-0.03644395,1.19067,0.04028654,game_type,0.80519116,0.6263631,1.2717861,1.2822104,113,0.7836412,0.02154994,0.5906111,0.035752,1.3588243,-0.08703816,1.2695653,0.012645006,game_type
682610,0.8695178,0.7343358,1.2279108,1.4897107,32,0.9339133,-0.06439549,0.6100052,0.12433058,1.2429489,-0.015038133,1.2699447,0.21976602,game_type,0.88168323,0.5449924,1.03222,1.25685,14,0.8120811,0.06960213,0.5373102,0.0076822042,1.2068807,-0.17466068,1.1736615,0.083188534,game_type
682790,0.38205045,0.63721853,0.8163346,1.2346371,85,0.38820484,-0.006154388,0.5484364,0.08878213,0.83801126,-0.02167666,1.0858667,0.14877045,game_type,0.40775657,0.4663957,0.77806133,1.136835,121,0.4022914,0.0054651797,0.5286318,-0.0622361,0.83855826,-0.060496926,1.1035894,0.033245564,game_type
682825,0.2463228,0.5056165,0.71326643,1.192711,120,0.24437271,0.0019500852,0.49546432,0.010152161,0.7198453,-0.0065788627,1.1181197,0.07459128,game_type,0.31326702,0.51678085,0.7585128,1.1507193,119,0.3069087,0.0063583255,0.51355577,0.0032250881,0.80117005,-0.042657256,1.169042,-0.018322706,game_type
682842,0.2166373,0.491645,0.6840566,1.078806,295,0.2708268,-0.05418949,0.50689507,-0.015250057,0.7592215,-0.075164914,1.1160786,-0.037272573,game_type,0.37442127,0.5123544,0.82443476,1.1218245,344,0.41544318,-0.041021913,0.4999014,0.01245296,0.883939,-0.05950427,1.0917308,0.03009367,game_type
682847,0.6860058,0.6284241,1.2337064,1.2814794,429,0.65835214,0.027653635,0.59419256,0.034231544,1.2376523,-0.0039459467,1.2406968,0.04078257,game_type,0.57112235,0.604206,1.086599,1.2467595,489,0.60135394,-0.030231595,0.58175737,0.022448659,1.1262424,-0.039643407,1.2030165,0.043743014,game_type
682989,0.4828653,0.572824,0.7641319,1.0896772,102,0.5157473,-0.032882005,0.541107,0.031717002,0.9025914,-0.1384595,1.0796686,0.0100085735,game_type,0.49157324,0.50633144,0.8577581,1.0774937,87,0.5394417,-0.04786846,0.46708855,0.039242893,0.92108345,-0.063325346,1.005446,0.07204771,game_type
682990,0.66594625,0.6081451,1.1254754,1.2699482,587,0.6662469,-0.00030064583,0.59747845,0.010666668,1.1235623,0.0019130707,1.2184757,0.051472545,game_type,0.6289028,0.6024611,1.0970923,1.2412561,639,0.6651117,-0.036208928,0.60193014,0.0005309582,1.1433053,-0.04621303,1.2218531,0.01940298,game_type
683004,0.621839,0.587151,0.94360876,1.2030379,794,0.5898456,0.03199339,0.5760779,0.0110731125,0.94662523,-0.0030164719,1.1617365,0.04130137,game_type,0.47412354,0.56412494,0.703953,1.128355,841,0.48866665,-0.014543116,0.57282907,-0.008704126,0.7423673,-0.0384143,1.1321412,-0.0037862062,game_type
683155,0.54230386,0.58077395,1.2671205,1.3516409,5,0.5135591,0.028744757,0.56069565,0.020078301,1.1588855,0.108235,1.2882663,0.06337464,game_type,0.47983134,0.64864403,1.0397842,1.4057066,26,0.46972233,0.010109007,0.6658581,-0.01721406,1.0561643,-0.016380072,1.3991832,0.00652349,game_type
683175,0.8904253,0.6498601,1.1105598,1.2126503,115,0.9000265,-0.009601176,0.56899023,0.08086985,1.1473088,-0.036749005,1.1436783,0.06897199,game_type,0.73235244,0.5531632,1.0711454,1.1617094,90,0.7534639,-0.021111488,0.54592425,0.0072389245,1.1288143,-0.057668924,1.1338117,0.027897716,game_type
683232,0.7497766,0.6534268,1.3066621,1.319786,208,0.74835974,0.001416862,0.6492555,0.004171312,1.3155282,-0.008866072,1.3101443,0.009641647,game_type,0.8765131,0.63434047,1.4933,1.2894199,257,0.861699,0.014814138,0.6574814,-0.023140907,1.4636623,0.029637694,1.2886299,0.00078999996,game_type
683409,0.7105062,0.61435133,1.3245525,1.3182038,314,0.7194833,-0.008977115,0.61164016,0.0027111769,1.3513788,-0.026826262,1.3145267,0.0036771297,game_type,0.70932835,0.54133016,1.3052951,1.2340804,303,0.72473717,-0.015408814,0.54894686,-0.0076166987,1.3324088,-0.027113676,1.2145815,0.019498944,game_type
683618,0.9932809,0.48300958,1.5289319,1.2547196,38,0.997212,-0.003931105,0.6144945,-0.13148493,1.7656319,-0.23670006,1.3665679,-0.111848235,game_type,0.90125763,0.6206129,1.3903382,1.3583393,65,0.84955096,0.05170667,0.58028436,0.040328562,1.472076,-0.081737876,1.3104326,0.047906756,game_type
683627,0.9979851,0.6535814,1.4684107,1.3271174,133,0.89990264,0.09808248,0.65353847,4.2915344e-05,1.4537777,0.0146330595,1.3039556,0.023161888,game_type,0.94050956,0.6502682,1.4747255,1.3004868,183,0.9026389,0.037870646,0.6493024,0.00096577406,1.4693942,0.005331278,1.3121886,-0.011701822,game_type
683769,0.7449532,0.6293017,1.3383791,1.3297968,267,0.72218615,0.022767067,0.6169328,0.012368917,1.3611686,-0.022789478,1.2965114,0.03328538,game_type,0.7797134,0.6188909,1.3618989,1.3426303,305,0.78242457,-0.0027111769,0.61846584,0.00042504072,1.3680077,-0.006108761,1.2792698,0.06336045,game_type
684007,0.5688215,0.5767487,0.9968398,1.1455159,612,0.590894,-0.022072494,0.558763,0.017985702,1.0248518,-0.028011978,1.0818472,0.06366873,game_type,0.6810236,0.6137097,1.2259,1.2029657,590,0.6921795,-0.011155903,0.59384567,0.019864023,1.2405953,-0.014695287,1.1852251,0.017740607,game_type
684320,0.73516864,0.59834415,1.2613769,1.0910107,324,0.73455137,0.0006172657,0.5912979,0.0070462227,1.3057796,-0.04440272,1.1604191,-0.06940842,game_type,0.84119713,0.56517065,1.3621992,1.0694959,316,0.82038194,0.020815194,0.59278196,-0.027611315,1.372017,-0.009817839,1.147746,-0.07825005,game_type
684974,0.70382637,0.62262225,1.253429,1.2788825,33,0.7001499,0.003676474,0.6167546,0.00586766,1.2381397,0.015289307,1.3503383,-0.07145584,game_type,0.8614,0.4920783,1.3649937,1.113015,39,0.8290394,0.032360613,0.55033165,-0.058253348,1.419535,-0.05454135,1.1586545,-0.045639396,game_type
685107,0.8358125,0.6673305,1.190683,1.2780733,105,0.8306865,0.0051259995,0.6172312,0.050099313,1.2429764,-0.05229342,1.2452152,0.032858133,game_type,0.917535,0.68054086,1.1632416,1.3542199,79,0.8980023,0.01953268,0.6208886,0.05965227,1.1858977,-0.022656083,1.2907978,0.063422084,game_type
685126,0.80216366,0.6411187,1.5793225,1.354277,341,0.8072952,-0.0051315427,0.6490184,-0.007899702,1.6119112,-0.03258872,1.3495723,0.004704714,game_type,0.80123764,0.6090598,1.5721412,1.3024987,333,0.8095836,-0.008345962,0.6347001,-0.025640309,1.5812889,-0.009147763,1.315069,-0.012570262,game_type
685299,0.74081534,0.61728626,1.3218088,1.2492772,381,0.7309453,0.009870052,0.6248761,-0.007589817,1.3325287,-0.010719895,1.2559483,-0.006671071,game_type,0.7215626,0.63800776,1.2789699,1.2554265,396,0.71000886,0.011553764,0.61237085,0.025636911,1.2905471,-0.011577249,1.2374873,0.01793921,game_type
685314,0.4673359,0.51679975,0.9183129,1.16064,133,0.4735693,-0.006233394,0.5842184,-0.067418635,0.93138826,-0.013075352,1.1910375,-0.030397534,game_type,0.3806537,0.54636467,0.84511787,1.1710182,120,0.47629264,-0.09563893,0.54944557,-0.0030809045,0.9695047,-0.12438685,1.1806636,-0.009645343,game_type
685326,0.6202816,0.5456725,1.013797,1.2167068,124,0.66959137,-0.04930979,0.5826154,-0.0369429,1.1233245,-0.10952747,1.1901734,0.026533365,game_type,0.55993015,0.58977234,0.9545737,1.1628361,171,0.53985316,0.02007699,0.57734936,0.012422979,0.97811323,-0.023539543,1.197061,-0.034224868,game_type
685801,1.0047292,0.5751618,1.3959316,1.2313911,59,0.9585522,0.04617697,0.5646019,0.0105599165,1.4677325,-0.07180095,1.1891576,0.042233467,game_type,0.89925045,0.59580815,1.314321,1.2348123,60,0.9409759,-0.041725457,0.5660485,0.029759645,1.3324949,-0.018173814,1.2172191,0.017593145,game_type
686218,0.9236287,0.6855143,1.6087656,1.3628244,365,0.9173095,0.006319165,0.6541634,0.03135085,1.5805556,0.028210044,1.276604,0.08622038,game_type,0.941541,0.69861835,1.6412647,1.3715174,392,0.9579217,-0.016380668,0.68502253,0.0135958195,1.6616098,-0.020345092,1.3413471,0.030170321,game_type
686228,0.5986247,0.5643422,1.0285764,1.2222929,39,0.6445308,-0.045906067,0.6078788,-0.043536603,1.105924,-0.077347636,1.3290797,-0.10678685,game_type,0.44916496,0.4182835,0.83628637,0.9182367,77,0.5424175,-0.09325257,0.47337264,-0.055089146,1.0078269,-0.17154056,0.9976929,-0.07945621,game_type
686563,0.6240782,0.58098835,1.1096731,1.2190412,479,0.696597,-0.072518766,0.6211918,-0.040203452,1.1856067,-0.075933576,1.2316947,-0.01265347,game_type,0.64387774,0.6484579,1.079155,1.2737093,647,0.6352293,0.008648455,0.62827283,0.020185053,1.0916476,-0.012492657,1.2357241,0.037985206,game_type
686580,0.66795886,0.63141894,0.95953315,1.2386833,90,0.70222414,-0.03426528,0.68604225,-0.054623306,0.9913224,-0.031789243,1.2766658,-0.037982464,game_type,0.49440524,0.5981476,0.81224865,1.1987367,129,0.51746106,-0.023055822,0.56683904,0.03130853,0.8622063,-0.049957633,1.1279606,0.070776105,game_type
686613,0.6699285,0.6200097,1.1220739,1.1846374,996,0.6905092,-0.020580709,0.5863786,0.033631146,1.1394314,-0.017357469,1.122044,0.06259346,game_type,0.6632471,0.597789,1.0807366,1.1270092,955,0.63601863,0.027228475,0.57156646,0.026222527,1.0741091,0.0066275597,1.1102656,0.01674354,game_type
686642,0.41511667,0.54669386,0.9014793,1.2208511,79,0.45094827,-0.0358316,0.64571846,-0.099024594,0.93953705,-0.038057745,1.3303353,-0.109484196,game_type,0.318232,0.49848834,0.77752525,1.149813,63,0.48388866,-0.16565666,0.56355935,-0.06507102,0.91797936,-0.14045411,1.2434782,-0.09366512,game_type
686701,0.6627191,0.5663908,1.0289859,1.0607442,438,0.66439366,-0.0016745925,0.60179067,-0.035399854,1.0381049,-0.009119034,1.0883436,-0.027599454,game_type,0.6899099,0.5898891,1.0995231,1.1821487,282,0.65947676,0.030433118,0.5745289,0.015360236,1.0722729,0.02725017,1.1356255,0.046523213,game_type
686747,0.5726646,0.53347826,1.263728,1.2806717,5,0.5035001,0.069164515,0.6230941,-0.08961582,1.0478908,0.21583724,1.3434165,-0.06274474,game_type,0.7340633,0.52657026,1.6197888,1.260885,5,0.74369353,-0.009630203,0.6522279,-0.12565762,1.6408345,-0.021045685,1.2903259,-0.02944088,game_type
686751,0.5555922,0.6364306,1.0629889,1.2436862,60,0.57856727,-0.022975087,0.5730471,0.06338352,1.0490315,0.013957381,1.1981336,0.04555261,game_type,0.5997935,0.47133544,1.0233432,1.1072222,45,0.5279692,0.07182431,0.4668369,0.0044985414,0.9568978,0.06644541,1.0570283,0.050193906,game_type
686752,0.82851595,0.6165941,1.2243996,1.2518864,751,0.8210413,0.007474661,0.6263588,-0.009764731,1.2381536,-0.01375401,1.2321582,0.019728184,game_type,0.71226746,0.6277143,0.9247815,1.1928915,984,0.6851857,0.027081788,0.60969424,0.018020034,0.9248963,-0.000114798546,1.1593757,0.03351581,game_type
686790,0.72648245,0.5043555,1.1249875,1.129161,56,0.75252676,-0.02604431,0.55273795,-0.04838246,1.1795435,-0.054556012,1.1151465,0.0140144825,game_type,0.77641475,0.6285755,1.1446779,1.3497238,61,0.7993777,-0.022962928,0.6490846,-0.020509124,1.1883214,-0.043643475,1.2933258,0.056398034,game_type
686799,0.5217986,0.58773386,1.00656,1.2779533,551,0.52534777,-0.0035491586,0.5939249,-0.0061910152,1.0632418,-0.05668187,1.2771561,0.0007971525,game_type,0.57823914,0.6146836,1.0956601,1.2980193,647,0.6042642,-0.026025057,0.584516,0.03016764,1.1684726,-0.07281256,1.2485847,0.049434543,game_type
686826,0.7388807,0.6425586,0.9981676,1.1807312,123,0.70957094,0.02930975,0.5832783,0.059280276,1.0007641,-0.0025965571,1.1055169,0.07521427,game_type,0.75623405,0.6562172,1.1572287,1.2529336,90,0.74441665,0.011817396,0.6141819,0.04203534,1.1456513,0.011577368,1.223856,0.02907765,game_type
686930,0.8439487,0.67347914,1.2494427,1.2440752,134,0.8863704,-0.0424217,0.64203,0.03144914,1.2381105,0.011332154,1.1829758,0.06109941,game_type,0.92314625,0.6893938,1.1847861,1.3086904,175,0.8122475,0.11089873,0.66631943,0.023074389,1.1451226,0.039663434,1.2252798,0.08341062,game_type
686973,0.69729865,0.6272977,1.1054695,1.2430108,279,0.70914644,-0.011847794,0.6499771,-0.022679389,1.1163955,-0.010926008,1.2334324,0.009578347,game_type,0.8078176,0.77685577,1.1892402,1.3434232,216,0.78589267,0.021924913,0.65188575,0.12497002,1.1715152,0.01772499,1.258781,0.08464229,game_type
686993,0.9444834,0.68658566,1.4891758,1.3801829,309,0.9413506,0.0031328201,0.6449039,0.041681767,1.4969498,-0.0077739954,1.3238859,0.056296945,game_type,0.90763557,0.6484064,1.3765782,1.3445072,296,0.88175184,0.025883734,0.669266,-0.0208596,1.3831542,-0.006575942,1.3646556,-0.020148396,game_type
687003,0.5839184,0.52120006,1.2949767,1.3536624,13,0.5886773,-0.0047588944,0.5144767,0.0067233443,1.3124269,-0.017450213,1.1267533,0.22690904,game_type,0.69997716,0.56615347,1.4435418,1.2737881,10,0.6722742,0.027702987,0.64577055,-0.07961708,1.4186661,0.02487564,1.3864702,-0.112682104,game_type
687064,0.6219593,0.5959418,1.0075736,1.1603295,257,0.59321046,0.02874887,0.584432,0.011509776,1.02381,-0.016236424,1.1606526,-0.00032317638,game_type,0.5648999,0.593069,1.0106844,1.1921719,299,0.54425085,0.020649076,0.58412725,0.00894177,1.0112339,-0.0005495548,1.1430333,0.049138665,game_type
687075,0.5772826,0.51263225,1.0149119,1.1560465,57,0.49311826,0.08416435,0.53027284,-0.01764059,0.95457983,0.06033206,1.1487521,0.0072944164,game_type,0.7349195,0.59810024,1.1478478,1.1492993,48,0.7112944,0.023625076,0.5158412,0.08225906,1.1302466,0.017601132,1.0351231,0.114176154,game_type
687134,0.79895926,0.63097936,0.994121,1.2242,321,0.7596049,0.039354384,0.6208983,0.010081053,1.025282,-0.03116101,1.2169379,0.0072621107,game_type,0.49470508,0.575418,0.7099196,1.1030093,264,0.5030984,-0.008393347,0.52055514,0.054862857,0.74822867,-0.038309097,1.0503458,0.052663565,game_type
687209,0.7549413,0.62007,1.2238547,1.3931979,38,0.7697323,-0.014791012,0.6001149,0.019955099,1.2505323,-0.026677608,1.260725,0.13247287,game_type,0.46983957,0.30255684,0.9136877,0.8198679,36,0.4616578,0.008181781,0.46825454,-0.1656977,0.96622896,-0.052541256,1.101988,-0.28212005,game_type
687223,0.6510414,0.626879,0.9457127,1.2338285,176,0.6038071,0.047234297,0.58042526,0.046453714,0.9796063,-0.033893585,1.1604085,0.07342005,game_type,0.66873056,0.59084034,0.93745977,1.1868167,251,0.68468946,-0.015958905,0.56835616,0.022484183,0.97211486,-0.034655094,1.1633261,0.023490548,game_type
687330,0.49229732,0.6007033,0.9011466,1.2004339,126,0.48858073,0.003716588,0.5435425,0.057160795,0.92294973,-0.02180314,1.118165,0.082268834,game_type,0.5488479,0.61024886,0.8772884,1.165253,143,0.56379485,-0.014946938,0.5944957,0.01575315,0.89577425,-0.018485844,1.1471461,0.018106937,game_type
687362,0.5483412,0.49864525,0.6691631,1.0764562,92,0.5779733,-0.029632092,0.6090762,-0.110430956,0.72626716,-0.05710405,1.1568882,-0.08043206,game_type,0.5417141,0.5302084,0.7112748,1.10207,115,0.5672623,-0.02554822,0.56101596,-0.030807555,0.7407145,-0.029439688,1.079802,0.022267938,game_type
687377,0.9282505,0.56185097,1.4796705,1.1663365,141,0.8635011,0.06474942,0.61776865,-0.05591768,1.4726404,0.0070301294,1.2731099,-0.10677338,game_type,0.96622884,0.6603325,1.6254343,1.3523357,160,0.96485156,0.0013772845,0.6599246,0.00040787458,1.5994602,0.025974035,1.3396523,0.012683392,game_type
687396,1.0534962,0.7360759,1.4990263,1.4602966,91,0.99412465,0.05937159,0.7032575,0.032818377,1.4746231,0.024403214,1.4428122,0.017484426,game_type,0.7270859,0.6388422,1.3474607,1.3540645,65,0.71971375,0.007372141,0.63280463,0.006037593,1.3194476,0.02801311,1.3523972,0.0016672611,game_type
687424,0.80868423,0.68063015,1.5118738,1.3177661,43,0.8259428,-0.017258584,0.5795515,0.10107863,1.5130107,-0.001136899,1.2611833,0.05658281,game_type,0.6893012,0.59995973,1.2109758,1.2690337,39,0.7114593,-0.022158086,0.54019713,0.059762597,1.2950269,-0.08405113,1.1820035,0.08703017,game_type
687473,0.67843324,0.5943249,1.0397061,1.1610008,650,0.6593273,0.019105911,0.5993295,-0.005004585,1.040556,-0.000849843,1.1449513,0.016049504,game_type,0.6248985,0.6493042,0.9740237,1.2625307,423,0.60410416,0.020794332,0.6456802,0.003624022,0.96293306,0.011090636,1.2228478,0.039682865,game_type
687606,0.4881978,0.5329775,1.0971264,1.2001659,87,0.54603916,-0.05784136,0.5573058,-0.024328291,1.1923202,-0.09519386,1.1915429,0.008623004,game_type,0.70126057,0.62964666,1.3756708,1.3520755,163,0.668788,0.03247255,0.62857246,0.0010741949,1.3562226,0.019448161,1.3013812,0.050694227,game_type
687765,0.870955,0.6531789,1.1932489,1.2200207,506,0.8297079,0.04124707,0.62465465,0.02852422,1.1745698,0.018679023,1.1540408,0.06597984,game_type,0.7121066,0.6359553,0.9912481,1.1872834,272,0.69479346,0.017313123,0.5778431,0.058112144,1.0234526,-0.03220457,1.1431668,0.044116616,game_type
687830,0.9289775,0.59653836,1.4023879,1.3067113,152,0.88642937,0.04254812,0.62027526,-0.023736894,1.3757488,0.026639104,1.308723,-0.0020116568,game_type,0.9440666,0.6941715,1.4605007,1.4094373,166,0.96864057,-0.024573982,0.5839331,0.11023837,1.509104,-0.048603296,1.2565597,0.15287757,game_type
687847,0.4903752,0.48811802,0.8952179,1.0199252,12,0.48676357,0.0036116242,0.51603365,-0.027915627,1.084364,-0.18914616,1.2039962,-0.18407094,game_type,0.5636619,0.525894,0.99629146,1.2089291,20,0.5617976,0.0018642545,0.4712242,0.054669797,1.0187036,-0.022412121,1.0923423,0.116586804,game_type
687849,0.4990423,0.46159184,0.78352594,1.0045696,43,0.47957063,0.019471675,0.46780244,-0.0062105954,0.8731398,-0.089613855,1.0452204,-0.040650725,game_type,0.3393194,0.5088789,0.6082383,1.1217487,124,0.46311015,-0.12379074,0.5386408,-0.02976191,0.7884167,-0.1801784,1.1403489,-0.018600225,game_type
687863,0.63667154,0.5653868,1.0508369,1.1766467,171,0.5936581,0.043013453,0.5135115,0.051875293,1.0257564,0.025080562,1.1158118,0.060834885,game_type,0.6490436,0.5649786,0.8781787,1.197691,175,0.6357588,0.013284802,0.55727476,0.0077038407,0.9552525,-0.07707381,1.1490825,0.048608422,game_type
687888,0.64406246,0.6213493,1.0173156,1.1348264,240,0.5809319,0.06313056,0.6034328,0.0179165,1.0054684,0.011847258,1.1452011,-0.010374665,game_type,0.71022403,0.6687688,1.1164943,1.2515081,296,0.7054399,0.004784107,0.63953966,0.029229164,1.0978217,0.018672585,1.236976,0.014532089,game_type
687911,0.6102557,0.619257,1.1376873,1.2719853,227,0.6234072,-0.013151467,0.5856896,0.03356737,1.1659771,-0.028289795,1.2295003,0.042485,game_type,0.7060274,0.57593393,1.1933966,1.1727078,232,0.7004944,0.00553298,0.5589901,0.016943812,1.1955082,-0.0021116734,1.1419227,0.030785084,game_type
687922,0.7628685,0.64203846,1.3373572,1.2935659,121,0.7688864,-0.0060178638,0.5947765,0.047261953,1.3856683,-0.048311114,1.2526478,0.04091811,game_type,0.79701334,0.6633185,1.4062685,1.3034593,147,0.7801404,0.016872942,0.61168987,0.05162865,1.382148,0.02412045,1.2773153,0.026144028,game_type
687931,0.80353194,0.6107931,1.2359606,1.2396961,118,0.7753944,0.028137565,0.61051774,0.00027537346,1.2251949,0.010765672,1.1948268,0.044869304,game_type,0.7553212,0.6475712,1.2456361,1.2989781,153,0.76833075,-0.013009548,0.6320717,0.015499532,1.3169554,-0.07131934,1.2748758,0.02410233,game_type
688138,0.5025107,0.57055354,0.82165,1.1145651,405,0.5218599,-0.019349158,0.5692398,0.001313746,0.8647094,-0.04305935,1.1241972,-0.009632111,game_type,0.47341004,0.5545801,0.7319501,1.109385,393,0.48293987,-0.009529829,0.5491398,0.0054402947,0.78785914,-0.055909038,1.0983462,0.01103878,game_type
688158,0.7497595,0.64718044,1.0837852,1.3094668,168,0.69492155,0.054837942,0.6795774,-0.032396972,1.068395,0.015390158,1.275697,0.033769846,game_type,0.90783834,0.57789516,1.1521887,1.1442438,228,0.87677455,0.031063795,0.56955075,0.008344412,1.1758375,-0.023648858,1.088983,0.055260777,game_type
688297,0.6804044,0.6044172,1.2023627,1.1880145,131,0.709764,-0.02935958,0.559375,0.045042217,1.2317166,-0.029353976,1.1853223,0.0026922226,game_type,0.62139666,0.66268677,1.1575387,1.3203827,100,0.620777,0.0006196499,0.6045443,0.058142483,1.1483645,0.0091741085,1.3012756,0.019107103,game_type
688497,0.8942473,0.56724876,1.6786035,1.2736923,72,0.93996435,-0.04571706,0.6161351,-0.04888636,1.6175585,0.06104505,1.2539014,0.019790888,game_type,0.88912714,0.6626104,1.4892024,1.3354884,111,0.8454589,0.04366821,0.6322361,0.030374289,1.4629902,0.026212215,1.3110217,0.024466753,game_type
688642,0.9783753,0.6245995,1.4464265,1.315092,138,0.89127004,0.087105274,0.6651551,-0.040555596,1.4447986,0.001627922,1.362496,-0.04740405,game_type,0.8422782,0.65072346,1.5018349,1.3423276,113,0.8299146,0.012363553,0.65917706,-0.008453608,1.5574965,-0.05566168,1.3573503,-0.015022755,game_type
689017,0.6057309,0.6168919,1.0150726,1.200677,234,0.56500316,0.040727735,0.6045964,0.012295544,0.96439177,0.050680816,1.1760081,0.024668932,game_type,0.68761206,0.553115,1.0043617,1.0873212,161,0.6679155,0.019696534,0.50634336,0.046771646,0.99874556,0.005616188,1.0388223,0.04849887,game_type
689147,0.48326993,0.512982,0.7135963,0.96438533,291,0.52200145,-0.038731515,0.5462854,-0.03330338,0.76911074,-0.055514455,0.9931084,-0.028723061,game_type,0.65205115,0.5633042,0.8040971,1.0335835,241,0.6778347,-0.025783539,0.5642097,-0.00090551376,0.85980225,-0.05570513,1.0488062,-0.015222669,game_type
689225,0.84031606,0.5728394,1.4703145,1.2220526,98,0.82770085,0.012615204,0.5824324,-0.00959301,1.5027242,-0.032409668,1.198484,0.02356863,game_type,0.87767184,0.67904055,1.4777675,1.3478087,108,0.87811524,-0.00044339895,0.6472138,0.031826735,1.5070682,-0.02930069,1.2716992,0.07610953,game_type
